LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-122.0255598,36.964917,81,FRONT ST,I,,,,95060,,3cc1368d0a24900a
-122.0255598,36.964917,81,FRONT ST,K,,,,95060,,cbf32630fb7d626c
-122.0255598,36.964917,81,FRONT ST,J,,,,95060,,9845866a04b05628
-122.0255598,36.964917,81,FRONT ST,M,,,,95060,,2a4ec0439abaf7e9
-122.0246521,36.965212,80,FRONT ST,F,,,,95060,,9f0871146ebbc37c
-122.0255598,36.964917,81,FRONT ST,N,,,,95060,,85cba4b626bdee3b
-122.0255598,36.964917,81,FRONT ST,O,,,,95060,,496c054e85463ae6
-122.0240529,36.9673655,125,FRONT ST,,,,,95060,,b260c75c7a4026f5
-122.0238427,36.9678218,131,FRONT ST,,,,,95060,,9ef6ad34de536e20
-122.0255598,36.964917,81,FRONT ST,D,,,,95060,,bbe6748c08a7baf4
-122.0238427,36.9678218,131,FRONT ST,B,,,,95060,,38584882854c766e
-122.0238427,36.9678218,131,FRONT ST,C,,,,95060,,a6c2002c35cae6d9
-122.0246521,36.965212,80,FRONT ST,B,,,,95060,,1683ed51bac17e26
-122.0238427,36.9678218,131,FRONT ST,D,,,,95060,,b0357fa00ad7d204
-122.0238427,36.9678218,131,FRONT ST,E,,,,95060,,3acc0f9fc66db550
-122.0230507,36.9682083,140,FRONT ST,,,,,95060,,be3a9eef3678947c
-122.0238415,36.96825,205,FRONT ST,,,,,95060,,01a83d648bd23684
-122.0233912,36.9688335,220,FRONT ST,,,,,95060,,ba7ce9baf9a4f637
-122.0233912,36.9688335,220,FRONT ST,A,,,,95060,,49df8a596db25ba7
-122.0233912,36.9688335,220,FRONT ST,FRNT,,,,95060,,0e3d92daf1af43e9
-122.0255598,36.964917,81,FRONT ST,L,,,,95060,,d2c25659142e6e08
-122.0241939,36.9697371,309,FRONT ST,,,,,95060,,931b5e467932dc28
-122.0235269,36.9695465,302,FRONT ST,,,,,95060,,329478184387710b
-122.0241809,36.9696459,305,FRONT ST,,,,,95060,,bfbd5c02e29ead0e
-122.0244477,36.9699223,313,FRONT ST,,,,,95060,,69f428deff2c3696
-122.0235829,36.9698741,314,FRONT ST,,,,,95060,,33a2a827fbe5d21e
-122.0236347,36.9700652,322,FRONT ST,,,,,95060,,9a2a59e06c3d260f
-122.0236347,36.9700652,324,FRONT ST,,,,,95060,,269af4ec98811379
-122.0243036,36.9701776,325,FRONT ST,,,,,95060,,88f53545f55eefa7
-122.0236935,36.9702705,326,FRONT ST,,,,,95060,,c73c2103c74c9c31
-122.0237295,36.9704039,328,FRONT ST,,,,,95060,,f46f5ebf19709475
-122.0243025,36.9703037,329,FRONT ST,,,,,95060,,90b0b120fc1ce37a
-122.0244266,36.9704948,333,FRONT ST,,,,,95060,,c7c019abb1293358
-122.0244266,36.9704948,333,FRONT ST,101,,,,95060,,cf3a55fdaf266d85
-122.0244266,36.9704948,333,FRONT ST,102,,,,95060,,99b16811c1c7588b
-122.0244266,36.9704948,333,FRONT ST,104,,,,95060,,12ceb00eba71b23a
-122.0244266,36.9704948,333,FRONT ST,103,,,,95060,,1565a4e9225efee8
-122.0244266,36.9704948,333,FRONT ST,200,,,,95060,,550b3a623dd7dc1f
-122.0237661,36.9705771,408,FRONT ST,,,,,95060,,0d3ff0ffb74bf676
-122.0238073,36.9707458,410,FRONT ST,,,,,95060,,dc9d1e04db5130bd
-122.0238232,36.9708783,412,FRONT ST,,,,,95060,,f0a9d7505b5f0209
-122.0238522,36.9710721,418,FRONT ST,,,,,95060,,4e58a0f1f3251c8b
-122.0238522,36.9710721,418,FRONT ST,A,,,,95060,,c7cd588bc495d0f8
-122.0238522,36.9710721,420,FRONT ST,,,,,95060,,a038ee45080f3fc5
-122.0247165,36.9711983,423,FRONT ST,,,,,95060,,78569ac521ec0cdc
-122.0247165,36.9711983,425,FRONT ST,,,,,95060,,06db8af1e78b0b24
-122.0238988,36.9713976,428,FRONT ST,,,,,95060,,1f445a54fc039740
-122.0238988,36.9713976,428,FRONT ST,A,,,,95060,,162640b4487fcdb0
-122.0238988,36.9713976,428,FRONT ST,B,,,,95060,,569a90e7c627c866
-122.0238988,36.9713976,428,FRONT ST,C,,,,95060,,46c47c71afd3c0cc
-122.0238427,36.9678218,131,FRONT ST,A,,,,95060,,6a9e673c6fa2de56
-122.0244975,36.9715745,429,FRONT ST,,,,,95060,,d96c8ade451dbef7
-122.0232858,36.9675574,126,FRONT ST,,,,,95060,,1800d0a7733d5a2d
-122.0244975,36.9715745,431,FRONT ST,,,,,95060,,ce1c87b349c463fa
-122.0244975,36.9715745,435,FRONT ST,,,,,95060,,18944836c2ddee31
-122.0244975,36.9715745,431,FRONT ST,B,,,,95060,,e4b9a90390532f71
-122.0239527,36.9717582,440,FRONT ST,,,,,95060,,cea3f55f797057b0
-122.0239926,36.9720221,504,FRONT ST,,,,,95060,,cfe18718eecb3c9b
-122.0239926,36.9720221,504,FRONT ST,A,,,,95060,,8e632e362b8d5ab7
-122.0239926,36.9720221,504,FRONT ST,B,,,,95060,,390f6cf657f5fdd7
-122.0239926,36.9720221,504,FRONT ST,C,,,,95060,,f79e9c959ee459d1
-122.0246518,36.9720646,505,FRONT ST,,,,,95060,,dd926ff2326f3254
-122.024036,36.9721791,508,FRONT ST,,,,,95060,,c6280c4a5b6e16da
-122.0246328,36.9722584,511,FRONT ST,,,,,95060,,afc674c98c0f26cc
-122.0240269,36.9722865,512,FRONT ST,,,,,95060,,32e770cb0312634d
-122.0240494,36.9725249,514,FRONT ST,,,,,95060,,cfc0424ee26e3546
-122.0240494,36.9725249,514,FRONT ST,A,,,,95060,,4f70cbe97e7312c8
-122.0240494,36.9725249,514,FRONT ST,C,,,,95060,,73ed44f0669e5516
-122.0240494,36.9725249,516,FRONT ST,,,,,95060,,6c65b19614f66043
-122.0247282,36.9724268,515,FRONT ST,,,,,95060,,fc407ae6658c7835
-122.0240494,36.9725249,518,FRONT ST,,,,,95060,,9e12abf0725eafbb
-122.0246963,36.9726112,521,FRONT ST,,,,,95060,,d323651a55b6a609
-122.0247199,36.9727096,523,FRONT ST,,,,,95060,,a2fc4589e674aa0d
-122.0241094,36.9728101,524,FRONT ST,,,,,95060,,988c2135993e32d2
-122.025058,36.9729023,525,FRONT ST,,,,,95060,,8c51742f5fa99fa7
-122.024114,36.9730609,530,FRONT ST,,,,,95060,,1a781641812dc7c3
-122.0242581,36.9738229,600,FRONT ST,,,,,95060,,bfb8eb6d933c23d4
-122.0248617,36.9733975,601,FRONT ST,,,,,95060,,711d92fe07ad8f4d
-122.0248617,36.9733975,603,FRONT ST,,,,,95060,,4a6116b6e1da2060
-122.0248617,36.9733975,605,FRONT ST,,,,,95060,,498e381e6f4ecef7
-122.0248617,36.9733975,607,FRONT ST,,,,,95060,,a03b79803d51f8fb
-122.0243153,36.9745568,698,FRONT ST,,,,,95060,,3c34a834c50fa177
-122.0243153,36.9745568,700,FRONT ST,,,,,95060,,4d207ce429431b91
-122.0253385,36.9741658,701,FRONT ST,,,,,95060,,e6f21d36103d13d3
-122.0253385,36.9741658,701,FRONT ST,A,,,,95060,,b009e149e5dc363f
-122.0253385,36.9741658,701,FRONT ST,B,,,,95060,,224d405bc214f1d4
-122.0253385,36.9741658,701,FRONT ST,C,,,,95060,,9a61caff61bebc0f
-122.0254554,36.9743706,703,FRONT ST,,,,,95060,,e0837db017ca6f07
-122.0243153,36.9745568,710,FRONT ST,,,,,95060,,db30611d29f04322
-122.0254554,36.9743706,705,FRONT ST,,,,,95060,,2557c8d440b787db
-122.0243153,36.9745568,712,FRONT ST,,,,,95060,,c0f357567ee644f1
-122.0243153,36.9745568,716,FRONT ST,,,,,95060,,ff90bba75b15155c
-122.0250196,36.975056,720,FRONT ST,,,,,95060,,f5131351c02e1761
-122.0249266,36.9748566,720,FRONT ST,CMN-19,,,,95060,,01fe0a4ff185c6da
-122.0255936,36.9747409,725,FRONT ST,,,,,95060,,0a4afa4cb137e686
-122.0255936,36.9747409,725,FRONT ST,100,,,,95060,,93a399bb4c09802c
-122.0255936,36.9747409,725,FRONT ST,101,,,,95060,,025d63de91ae4377
-122.0255936,36.9747409,725,FRONT ST,104,,,,95060,,7c8cf896320e4a2f
-122.0255936,36.9747409,725,FRONT ST,105,,,,95060,,24ee800e6d1d8c80
-122.0235449,36.9697127,310,FRONT ST,,,,,95060,,452ca8e12d165d9e
-122.0255936,36.9747409,725,FRONT ST,108,,,,95060,,4ed8093e6220df5e
-122.0255936,36.9747409,725,FRONT ST,200,,,,95060,,7087142d03446269
-122.0238988,36.9713976,428,FRONT ST,D,,,,95060,,4f0bb75e6db61823
-122.0255936,36.9747409,725,FRONT ST,206,,,,95060,,cd9170ebf14fc694
-122.0255936,36.9747409,725,FRONT ST,201,,,,95060,,f062e89dbc44788f
-122.0255936,36.9747409,725,FRONT ST,208,,,,95060,,598c113c3fc97f3a
-122.0255936,36.9747409,725,FRONT ST,300,,,,95060,,62ed1b531a7ba0a7
-122.0255936,36.9747409,725,FRONT ST,400,,,,95060,,9c19b52f24a6a072
-122.0255936,36.9747409,725,FRONT ST,402,,,,95060,,27f7a8d28a3c27d4
-122.0244975,36.9715745,429,FRONT ST,B,,,,95060,,8aba15c8ab7452dc
-122.0249505,36.9755114,740,FRONT ST,,,,,95060,,be6bc9042b8dc498
-122.0249505,36.9755114,740,FRONT ST,100,,,,95060,,630e07910cd8d64c
-122.0249505,36.9755114,740,FRONT ST,110,,,,95060,,0a79416a376d24eb
-122.0249505,36.9755114,740,FRONT ST,110A,,,,95060,,b72cf4153510cced
-122.0255936,36.9747409,725,FRONT ST,102,,,,95060,,4fde4537c06738b0
-122.0249505,36.9755114,740,FRONT ST,115A,,,,95060,,c98ca752df6ea929
-122.0249505,36.9755114,740,FRONT ST,125,,,,95060,,0a407c597634db1e
-122.0249505,36.9755114,740,FRONT ST,130,,,,95060,,99b95fe83e6b2324
-122.0249505,36.9755114,740,FRONT ST,150,,,,95060,,b8e1807b3309e39d
-122.0249505,36.9755114,740,FRONT ST,140,,,,95060,,0be408b9cdb1a7f0
-122.0255598,36.964917,81,FRONT ST,F,,,,95060,,a2de851927850af7
-122.0255936,36.9747409,725,FRONT ST,112,,,,95060,,a48ab6f245587562
-122.0249505,36.9755114,740,FRONT ST,165,,,,95060,,cab9c4102cb16122
-122.0255936,36.9747409,725,FRONT ST,401,,,,95060,,c8fe2bc85c380c62
-122.0249505,36.9755114,740,FRONT ST,175,,,,95060,,84ccc2529639f341
-122.0249505,36.9755114,740,FRONT ST,200A,,,,95060,,c14d36807d8e275f
-122.0249505,36.9755114,740,FRONT ST,200,,,,95060,,d98399311a8a09ef
-122.0249505,36.9755114,740,FRONT ST,210,,,,95060,,5e5e137a6e3eba9f
-122.0249505,36.9755114,740,FRONT ST,240,,,,95060,,e646c277857550cc
-122.0249505,36.9755114,740,FRONT ST,245,,,,95060,,f1f2e06e015fd221
-122.0249505,36.9755114,740,FRONT ST,220,,,,95060,,733cfa9b55c1dd4a
-122.0249505,36.9755114,740,FRONT ST,250,,,,95060,,94874aad8665e610
-122.0249505,36.9755114,740,FRONT ST,255,,,,95060,,92110c6e4a655d65
-122.0249505,36.9755114,740,FRONT ST,115,,,,95060,,31f90fcf4d88d356
-122.0249505,36.9755114,740,FRONT ST,265,,,,95060,,f630bcb7ba3a53b0
-122.0249505,36.9755114,740,FRONT ST,160,,,,95060,,07ef80f69c2cec3d
-122.0249505,36.9755114,740,FRONT ST,300,,,,95060,,a0b64aee711d646e
-122.0249505,36.9755114,740,FRONT ST,155,,,,95060,,49f49db5bd37bc41
-122.0249505,36.9755114,740,FRONT ST,300B,,,,95060,,fcfe859efe9c4e4d
-122.0249505,36.9755114,740,FRONT ST,305,,,,95060,,b778de09b1833fea
-122.0249505,36.9755114,740,FRONT ST,310,,,,95060,,f698fb18b0bc7481
-122.0249505,36.9755114,740,FRONT ST,315,,,,95060,,0392c518480dd998
-122.0249505,36.9755114,740,FRONT ST,318,,,,95060,,801206751b104b7a
-122.0249505,36.9755114,740,FRONT ST,320,,,,95060,,db54ddce118ee097
-122.0249505,36.9755114,740,FRONT ST,325,,,,95060,,18b1e9e3aa3258fd
-122.0249505,36.9755114,740,FRONT ST,330,,,,95060,,6f3bb8ac71a41bff
-122.0249505,36.9755114,740,FRONT ST,335,,,,95060,,468b90e52a55d960
-122.0249505,36.9755114,740,FRONT ST,340,,,,95060,,c2b3bcc01139cd7f
-122.0249505,36.9755114,740,FRONT ST,345,,,,95060,,1a0de146129be025
-122.0249505,36.9755114,740,FRONT ST,345A,,,,95060,,185d5b0ddb3bdee9
-122.0249505,36.9755114,740,FRONT ST,170,,,,95060,,7d84cc3fc18cc243
-122.0249505,36.9755114,740,FRONT ST,355,,,,95060,,b23b6209c1c83051
-122.0249505,36.9755114,740,FRONT ST,355B,,,,95060,,015566a88d8beade
-122.0249505,36.9755114,740,FRONT ST,365,,,,95060,,0677dfb63f971c1b
-122.0249505,36.9755114,740,FRONT ST,375,,,,95060,,a68eeb129c1f1c31
-122.0249505,36.9755114,740,FRONT ST,378,,,,95060,,9570984ca3d9c46d
-122.0249505,36.9755114,740,FRONT ST,380,,,,95060,,23a7bea476f77d79
-122.0249505,36.9755114,740,FRONT ST,380B,,,,95060,,4295cfd7f4cda935
-122.0257912,36.9752981,805,FRONT ST,,,,,95060,,28fe20e44a4b799f
-122.0262979,36.9756787,825,FRONT ST,,,,,95060,,e6c27eabdb2a615f
-122.0262979,36.9756787,827,FRONT ST,,,,,95060,,67a99cff3a7e2c0e
-122.0262979,36.9756787,829,FRONT ST,,,,,95060,,d58f614fb1e1f475
-122.0262979,36.9756787,831,FRONT ST,,,,,95060,,69c7250e88fcc9c1
-122.0262979,36.9756787,833,FRONT ST,,,,,95060,,705f60dccb59daa2
-122.0262979,36.9756787,833,FRONT ST,201,,,,95060,,383e79f7ccbb0d23
-122.0262979,36.9756787,833,FRONT ST,202,,,,95060,,46a26be5c1b3488b
-122.0262979,36.9756787,833,FRONT ST,203,,,,95060,,354ecb44884a17ca
-122.0262979,36.9756787,833,FRONT ST,204,,,,95060,,9dd67a28d140968e
-122.0262979,36.9756787,833,FRONT ST,205,,,,95060,,6ea73d7833927aff
-122.0262979,36.9756787,833,FRONT ST,206,,,,95060,,9e4917d4c71d496e
-122.0262979,36.9756787,833,FRONT ST,207,,,,95060,,2c384b19a1327e52
-122.0262979,36.9756787,833,FRONT ST,208,,,,95060,,1c9e5b716cac2749
-122.0262979,36.9756787,833,FRONT ST,209,,,,95060,,18930417d8897825
-122.0262979,36.9756787,833,FRONT ST,210,,,,95060,,dbb4bad775d63545
-122.0262979,36.9756787,833,FRONT ST,211,,,,95060,,d41d33d5dae84347
-122.0262979,36.9756787,833,FRONT ST,212,,,,95060,,efc1f0d12929b346
-122.0262979,36.9756787,833,FRONT ST,213,,,,95060,,bb0b5ce34f3ca627
-122.0249505,36.9755114,740,FRONT ST,257,,,,95060,,089e3535f4f61910
-122.0262979,36.9756787,833,FRONT ST,214,,,,95060,,c02a8a0961ce1ebc
-122.0249505,36.9755114,740,FRONT ST,345B,,,,95060,,8b6e6dff1b3ab44c
-122.0262979,36.9756787,833,FRONT ST,219,,,,95060,,a4b16c9f920d15c4
-122.0262979,36.9756787,833,FRONT ST,217,,,,95060,,f14edf30e3bd407e
-122.0249505,36.9755114,740,FRONT ST,350,,,,95060,,b80101b1f6fa1942
-122.0262979,36.9756787,833,FRONT ST,220,,,,95060,,a4d1e05d5e08fe5c
-122.0262979,36.9756787,833,FRONT ST,222,,,,95060,,6646d63b676e33cf
-122.0249505,36.9755114,740,FRONT ST,360,,,,95060,,8738d61e4099d6f4
-122.0262979,36.9756787,833,FRONT ST,223,,,,95060,,c3ab453fe246ae60
-122.0262979,36.9756787,833,FRONT ST,224,,,,95060,,17b61deac52fa616
-122.0262979,36.9756787,833,FRONT ST,215,,,,95060,,5a540359fa04c91e
-122.0262979,36.9756787,833,FRONT ST,226,,,,95060,,75f8afb93145d2a1
-122.0262979,36.9756787,833,FRONT ST,227,,,,95060,,7f071e4a20b0c2bf
-122.0262979,36.9756787,833,FRONT ST,229,,,,95060,,f7939d918347e96c
-122.0262979,36.9756787,833,FRONT ST,216,,,,95060,,b70b9a0eb6935de5
-122.0262979,36.9756787,833,FRONT ST,221,,,,95060,,d3d886ed809ccc6f
-122.0262979,36.9756787,833,FRONT ST,225,,,,95060,,295375b2b4a55a34
-122.0262979,36.9756787,833,FRONT ST,232,,,,95060,,81a200358e5c27f5
-122.0262979,36.9756787,833,FRONT ST,228,,,,95060,,43a05da3905ab84e
-122.0262979,36.9756787,833,FRONT ST,234,,,,95060,,185c1b9bf84999ff
-122.0262979,36.9756787,833,FRONT ST,235,,,,95060,,8114fa90283202f5
-122.0262979,36.9756787,833,FRONT ST,236,,,,95060,,0647361a47e58290
-122.0262979,36.9756787,833,FRONT ST,238,,,,95060,,345162256d55e82b
-122.0262979,36.9756787,833,FRONT ST,240,,,,95060,,7cc032093be76204
-122.0262979,36.9756787,833,FRONT ST,218,,,,95060,,2ea2d096b0bd465c
-122.0262979,36.9756787,833,FRONT ST,241,,,,95060,,ec8106be3dac9dc3
-122.0262979,36.9756787,833,FRONT ST,242,,,,95060,,64984a265cacfe86
-122.0262979,36.9756787,833,FRONT ST,231,,,,95060,,79ad8bcbaa071344
-122.0262979,36.9756787,833,FRONT ST,243,,,,95060,,61e1569c901a5dd7
-122.0262979,36.9756787,833,FRONT ST,244,,,,95060,,0ccde32a427d75e9
-122.0262979,36.9756787,833,FRONT ST,245,,,,95060,,277576e0f87a9a7f
-122.0262979,36.9756787,833,FRONT ST,246,,,,95060,,4a987a833db2cfe5
-122.0262979,36.9756787,833,FRONT ST,247,,,,95060,,8b35491524172f2a
-122.0262979,36.9756787,833,FRONT ST,248,,,,95060,,f3896e5829018c62
-122.0262979,36.9756787,833,FRONT ST,233,,,,95060,,2c784c3042d60b8f
-122.0262979,36.9756787,833,FRONT ST,250,,,,95060,,42a38cb89ae6e95f
-122.0262979,36.9756787,833,FRONT ST,252,,,,95060,,8d44ed2530ac91e4
-122.0262979,36.9756787,833,FRONT ST,237,,,,95060,,ec88d46be9960128
-122.0262979,36.9756787,833,FRONT ST,253,,,,95060,,11d1d37084b21bb1
-122.0262979,36.9756787,833,FRONT ST,254,,,,95060,,19e382b090497b47
-122.0262979,36.9756787,833,FRONT ST,230,,,,95060,,6cb7ee157185b6de
-122.0262979,36.9756787,833,FRONT ST,257,,,,95060,,02329352cc2686f6
-122.0262979,36.9756787,833,FRONT ST,249,,,,95060,,2ca9f8947d6d6a7d
-122.0262979,36.9756787,833,FRONT ST,258,,,,95060,,4982f39a4e2366f8
-122.0262979,36.9756787,833,FRONT ST,259,,,,95060,,8441beb1c9bfab66
-122.0262979,36.9756787,833,FRONT ST,251,,,,95060,,d3d196c2f7323316
-122.0262979,36.9756787,833,FRONT ST,301,,,,95060,,ff014e3c24a65555
-122.0262979,36.9756787,833,FRONT ST,302,,,,95060,,f951c7a19c3f2329
-122.0262979,36.9756787,833,FRONT ST,303,,,,95060,,29c3747063d5e878
-122.0262979,36.9756787,833,FRONT ST,304,,,,95060,,110fb3baf6e7d60b
-122.0262979,36.9756787,833,FRONT ST,305,,,,95060,,67b7d2b7bbcb702e
-122.0262979,36.9756787,833,FRONT ST,306,,,,95060,,701f56613c84fe2f
-122.0262979,36.9756787,833,FRONT ST,307,,,,95060,,71b138fac41f68a4
-122.0262979,36.9756787,833,FRONT ST,309,,,,95060,,224495231ca0a9c2
-122.0262979,36.9756787,833,FRONT ST,255,,,,95060,,09b03a537d525c63
-122.0262979,36.9756787,833,FRONT ST,310,,,,95060,,49dacfed97c58a7d
-122.0262979,36.9756787,833,FRONT ST,311,,,,95060,,8feb13d683cefac7
-122.0262979,36.9756787,833,FRONT ST,313,,,,95060,,11ac9f0e19e180c7
-122.0262979,36.9756787,833,FRONT ST,256,,,,95060,,e8910018c28295d7
-122.0262979,36.9756787,833,FRONT ST,315,,,,95060,,9fc4756d256608f8
-122.0262979,36.9756787,833,FRONT ST,239,,,,95060,,534395794f9afc3c
-122.0262979,36.9756787,833,FRONT ST,317,,,,95060,,ace89621becdd498
-122.0262979,36.9756787,833,FRONT ST,260,,,,95060,,ef4cd099cd63eb2b
-122.0262979,36.9756787,833,FRONT ST,318,,,,95060,,fe6ee87a7bb1e495
-122.0262979,36.9756787,833,FRONT ST,319,,,,95060,,74f943b801cc788b
-122.0262979,36.9756787,833,FRONT ST,320,,,,95060,,cf36bb45959f41e2
-122.0262979,36.9756787,833,FRONT ST,321,,,,95060,,3250b29e7d2b1d3b
-122.0262979,36.9756787,833,FRONT ST,322,,,,95060,,4abaaccd673df0ef
-122.0262979,36.9756787,833,FRONT ST,308,,,,95060,,e853fc3ec3a623de
-122.0262979,36.9756787,833,FRONT ST,323,,,,95060,,23b4004e98ca6d44
-122.0262979,36.9756787,833,FRONT ST,325,,,,95060,,4688b7a28bb6fbac
-122.0262979,36.9756787,833,FRONT ST,326,,,,95060,,c265c575282dc063
-122.0262979,36.9756787,833,FRONT ST,327,,,,95060,,5564b1fafa20382f
-122.0262979,36.9756787,833,FRONT ST,312,,,,95060,,a52366c7ad3df62b
-122.0262979,36.9756787,833,FRONT ST,329,,,,95060,,3c9967b2b2c3b333
-122.0262979,36.9756787,833,FRONT ST,330,,,,95060,,434e6a5dd60c02b5
-122.0262979,36.9756787,833,FRONT ST,331,,,,95060,,46daea44ba855961
-122.0262979,36.9756787,833,FRONT ST,332,,,,95060,,9dd8d040584c1909
-122.0262979,36.9756787,833,FRONT ST,333,,,,95060,,594d846fa5a6feb0
-122.0262979,36.9756787,833,FRONT ST,335,,,,95060,,d01358b27eff9668
-122.0262979,36.9756787,833,FRONT ST,336,,,,95060,,b92ab30f55e58e90
-122.0262979,36.9756787,833,FRONT ST,314,,,,95060,,a9f1384fab0393d8
-122.0262979,36.9756787,833,FRONT ST,337,,,,95060,,b9a1fd8f1878df93
-122.0262979,36.9756787,833,FRONT ST,338,,,,95060,,198d062dea22f7ae
-122.0262979,36.9756787,833,FRONT ST,316,,,,95060,,2d71d7615c5f8f48
-122.0262979,36.9756787,833,FRONT ST,340,,,,95060,,54a6d9c6a9b19072
-122.0262979,36.9756787,833,FRONT ST,341,,,,95060,,e893115117659ef5
-122.0262979,36.9756787,833,FRONT ST,343,,,,95060,,ea3f80f5c4d93a09
-122.0262979,36.9756787,833,FRONT ST,344,,,,95060,,a5aa5a01df730e30
-122.0262979,36.9756787,833,FRONT ST,324,,,,95060,,bb436483f490996a
-122.0262979,36.9756787,833,FRONT ST,328,,,,95060,,1fc1fcf426b3b39f
-122.0262979,36.9756787,833,FRONT ST,346,,,,95060,,60118afe9a15fa81
-122.0262979,36.9756787,833,FRONT ST,347,,,,95060,,ecddada523260a14
-122.0262979,36.9756787,833,FRONT ST,349,,,,95060,,d00dbd3e03c340a8
-122.0262979,36.9756787,833,FRONT ST,334,,,,95060,,1dcc8794098e0c2f
-122.0262979,36.9756787,833,FRONT ST,351,,,,95060,,13169a5c81cda073
-122.0262979,36.9756787,833,FRONT ST,352,,,,95060,,387323ecd6900b76
-122.0262979,36.9756787,833,FRONT ST,353,,,,95060,,c512a76d355af9b0
-122.0262979,36.9756787,833,FRONT ST,339,,,,95060,,3106ac2da4f72577
-122.0262979,36.9756787,833,FRONT ST,354,,,,95060,,7237090e7ee3d6be
-122.0262979,36.9756787,833,FRONT ST,356,,,,95060,,ce9cdb3ddb05cb7b
-122.0262979,36.9756787,833,FRONT ST,342,,,,95060,,7aeb214438905d2f
-122.0262979,36.9756787,833,FRONT ST,357,,,,95060,,3bf6658803076e7c
-122.0262979,36.9756787,833,FRONT ST,358,,,,95060,,aa30b6ec6f478b4a
-122.0262979,36.9756787,833,FRONT ST,345,,,,95060,,1cefc9389e03b7fe
-122.0262979,36.9756787,833,FRONT ST,360,,,,95060,,8c072da7bb743dea
-122.0262979,36.9756787,833,FRONT ST,362,,,,95060,,923768e1692d1e6e
-122.0262979,36.9756787,833,FRONT ST,348,,,,95060,,ff1954190e631f61
-122.0262979,36.9756787,833,FRONT ST,364,,,,95060,,879639b5c75475d0
-122.0262979,36.9756787,833,FRONT ST,350,,,,95060,,b7c1402a5aa5d8b0
-122.0262979,36.9756787,833,FRONT ST,355,,,,95060,,029dd45ead8e6912
-122.0262979,36.9756787,833,FRONT ST,OFC,,,,95060,,ce2a91616b2e35b4
-122.0262979,36.9756787,833,FRONT ST,359,,,,95060,,243d18167a45a902
-122.0261505,36.9765206,842,FRONT ST,,,,,95060,,3e2a32075dcf0da3
-122.0261505,36.9765206,844,FRONT ST,,,,,95060,,3a646283b95cef10
-122.0261505,36.9765206,846,FRONT ST,,,,,95060,,2467debbe992c72b
-122.0261078,36.9769231,850,FRONT ST,,,,,95060,,a9b4aedb4746fc23
-122.0090144,36.9788052,110,GAULT ST,,,,,95062,,8b16b50620148ebc
-122.0090144,36.9788052,110,GAULT ST,C,,,,95062,,d4bb9213f6497c5a
-122.0090144,36.9788052,110,GAULT ST,D,,,,95062,,e277d4696f2a9bf9
-122.0090144,36.9788052,110,GAULT ST,E,,,,95062,,66008aa52d630eb3
-122.0262979,36.9756787,833,FRONT ST,361,,,,95060,,8d0fd69d851014e5
-122.0262979,36.9756787,833,FRONT ST,363,,,,95060,,9a0a42feead5aab0
-122.0092553,36.979314,117,GAULT ST,D,,,,95062,,093fde9583c2b829
-122.0091871,36.9791229,117,GAULT ST,A,,,,95062,,4bb442118ca18c76
-122.0092818,36.9793769,117,GAULT ST,E,,,,95062,,95d8d357c0eb4824
-122.0093084,36.9794398,117,GAULT ST,F,,,,95062,,c63d0d1c6b80a10a
-122.0090967,36.9794971,117,GAULT ST,G,,,,95062,,64992aab1d5bef34
-122.0090702,36.9794341,117,GAULT ST,H,,,,95062,,02cd1e94723b4754
-122.0090437,36.9793712,117,GAULT ST,I,,,,95062,,40e93041a2e77c23
-122.0090055,36.9792832,119,GAULT ST,COMMON,,,,95062,,69dc526aaad73722
-122.0089286,36.9794916,125,GAULT ST,,,,,95062,,687ad56f1215992b
-122.0089286,36.9794916,125,GAULT ST,A,,,,95062,,5e3e828271a3c554
-122.0089286,36.9794916,125,GAULT ST,A-D,,,,95062,,798655167760365c
-122.0089286,36.9794916,125,GAULT ST,C,,,,95062,,a9e819798e851489
-122.0089286,36.9794916,125,GAULT ST,D,,,,95062,,2a838f674f8f55e0
-122.009021,36.9791577,117,GAULT ST,C,,,,95062,,04c056b6c70f8bef
-122.0087994,36.979758,201,GAULT ST,A,,,,95062,,1941d62bf8bc1a53
-122.0087116,36.9795346,203,GAULT ST,A,,,,95062,,65be569fcc33b19b
-122.0083971,36.9790343,204,GAULT ST,,,,,95062,,a82991f9d344ac08
-122.0086255,36.9793153,205,GAULT ST,,,,,95062,,a40d20f28d69d6ee
-122.0086255,36.9793153,207,GAULT ST,,,,,95062,,685a49172400f04f
-122.0081887,36.9795061,211,GAULT ST,,,,,95062,,977dcfe8f9afbc65
-122.0081887,36.9795061,211,GAULT ST,101,,,,95062,,8b7f9ab4cc875364
-122.0081887,36.9795061,211,GAULT ST,102,,,,95062,,2ff689407c0e98b2
-122.0081887,36.9795061,211,GAULT ST,104,,,,95062,,06cfcbd6ae437862
-122.0081887,36.9795061,211,GAULT ST,105,,,,95062,,efc44aa414195fc1
-122.0081887,36.9795061,211,GAULT ST,106,,,,95062,,0cdb8bdf2762f6ee
-122.0262979,36.9756787,835,FRONT ST,,,,,95060,,9244b5a727fea5f2
-122.0081887,36.9795061,211,GAULT ST,107,,,,95062,,fe41ebcf98b77190
-122.0081887,36.9795061,211,GAULT ST,108,,,,95062,,9966778f5069618a
